175.2	56.0461
175.4	56.0461
175.6	56.0461
175.8	56.0165
176	56.0092
176.2	56.0232
176.4	56.0232
176.6	56.0232
176.8	56.0232
177	56.0232
177.2	56.0232
177.4	56.0295
177.6	56.0315
177.8	56.0334
178	56.0285
178.2	56.0285
178.4	56.0285
178.6	56.0285
178.8	56.0285
179	56.0285
179.2	56.0285
179.4	56.0285
179.6	56.0285
179.8	56.0285
180	56.0285
180.2	56.0285
180.4	56.0285
180.6	56.0285
180.8	56.0285
181	56.0285
181.2	56.0285
181.4	56.0285
181.6	56.0285
181.8	56.0285
182	56.0241
182.2	56.023
182.4	56.0251
182.6	56.0251
182.8	56.0251
183	56.0251
183.2	56.0251
183.4	56.0251
183.6	56.0251
183.8	56.0251
184	56.0251
184.2	56.0251
184.4	56.0251
184.6	56.0251
184.8	56.0251
185	56.0251
185.2	56.0251
185.4	56.0251
185.6	56.0251
185.8	56.0251
186	56.0251
186.2	56.0251
186.4	56.0251
186.6	56.0251
186.8	56.0909
187	56.1171
187.2	56.1387
187.4	56.0887
187.6	56.0832
187.8	56.0832
188	56.0832
188.2	56.0832
188.4	56.0832
188.6	56.0832
188.8	56.0832
189	56.0832
189.2	56.0832
189.4	56.0832
189.6	56.0832
189.8	56.0832
190	56.0832
190.2	56.0832
190.4	56.0832
190.6	56.0832
190.8	56.0832
191	56.0832
191.2	56.0832
191.4	56.0832
191.6	56.0832
191.8	56.0832
192	56.0832
192.2	56.0832
192.4	56.0832
192.6	56.0832
192.8	56.0832
193	56.0832
193.2	56.0832
193.4	56.0832
193.6	56.0832
193.8	56.0832
194	56.0832
194.2	56.0832
194.4	56.0832
194.6	56.0832
194.8	56.0832
195	56.0832
195.2	56.0832
195.4	56.0832
195.6	56.0832
195.8	56.0832
196	56.0585
196.2	56.0519
196.4	56.0455
196.6	56.0628
196.8	56.0628
197	56.0628
197.2	56.0628
197.4	56.0628
197.6	56.0628
197.8	56.0628
198	56.0628
198.2	56.0628
198.4	56.0628
198.6	56.0628
198.8	56.0628
199	56.0628
199.2	56.0628
199.4	56.0628
199.6	56.0628
199.8	56.0628
200	56.0628
200.2	56.0628
200.4	56.0628
200.6	56.0628
200.8	56.0628
201	56.0628
201.2	56.0628
201.4	56.0628
201.6	56.0628
201.8	56.0628
202	56.0628
202.2	56.0628
202.4	56.0628
202.6	56.0628
202.8	56.0628
203	56.1372
203.2	56.1351
203.4	56.1489
203.6	56.0829
203.8	56.0748
204	56.0678
204.2	56.0611
204.4	56.073
204.6	56.0719
204.8	56.0708
205	56.0735
205.2	56.0735
205.4	56.0735
205.6	56.0735
205.8	56.0735
206	56.0735
206.2	56.0735
206.4	56.0735
206.6	56.0735
206.8	56.0735
207	56.0735
207.2	56.0735
207.4	56.0735
207.6	56.0735
207.8	56.0735
208	56.0735
208.2	56.0735
208.4	56.0735
208.6	56.0735
208.8	56.0735
209	56.0735
209.2	56.0735
209.4	56.0735
209.6	56.0735
209.8	56.0735
210	56.0735
210.2	56.0735
210.4	56.0735
210.6	56.0735
210.8	56.0735
211	56.0735
211.2	56.0735
211.4	56.0735
211.6	56.0735
211.8	56.0735
212	56.0735
212.2	56.0735
212.4	56.0735
212.6	56.0735
212.8	56.0735
213	56.0735
213.2	56.0735
213.4	56.0804
213.6	56.0825
213.8	56.0847
214	56.0793
214.2	56.0793
214.4	56.0793
214.6	56.0793
214.8	56.0793
215	56.0793
215.2	56.0793
215.4	56.0793
215.6	56.0793
215.8	56.0793
216	56.0793
216.2	56.0793
216.4	56.0793
216.6	56.0793
216.8	56.0793
217	56.0793
217.2	56.0793
217.4	56.0793
217.6	56.0793
217.8	56.0793
218	56.0793
218.2	56.0793
218.4	56.0793
218.6	56.0793
218.8	56.0793
219	56.0793
219.2	56.0793
219.4	56.0793
219.6	56.0793
219.8	56.0793
220	56.0793
220.2	56.0793
220.4	56.0793
220.6	56.0793
220.8	56.0793
221	56.0793
221.2	56.0793
221.4	56.0793
221.6	55.0275
221.8	54.7746
222	54.5532
222.2	55.1628
222.4	55.1628
222.6	55.1628
222.8	55.1628
223	55.1387
223.2	55.1322
223.4	55.1261
223.6	55.1429
223.8	55.1429
224	55.1429
224.2	55.1429
224.4	55.1429
